text,label
"“Less than three months ago, Kamala Harris and her administration blocked 300,000 unvetted Haitian migrants from being deported out of our country.""",barely-true
"Photo shows President Joe Biden lounging on the beach ""while towns all over America were being wiped out” by Hurricane Helene.",false
“Biden Announces: ‘2.4 billion more to Ukraine’ but ‘no more aid for Hurricane Helene.’”,false
"“Olympic boxer Imane Khelif fails gender test, stripped of all titles, lifetime ban and $25 million prize money revoked!”",false
"Georgia Gov. Brian Kemp was calling President Joe Biden after Hurricane Helene but ""hasn't been able to get him.”",false
“Video shows Kamala (Harris) responding to someone talking through her earrings that she allegedly wore during the Trump vs. Harris debate.”,pants-fire
U.S. Senate candidate Mike Rogers “believes he should make that decision” about whether to end pregnancies.,barely-true
"U.S. Sen. Jon Tester “voted to give taxpayer-funded health care to illegal immigrants.""",false
“Kamala involved in P-Diddy’s rapes and assaults.”,pants-fire
“Donald Trump said he was going to allow Medicare to negotiate drug prices. He never did. We did.”,true
Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,false
Shows video of damage from Hurricane Helene.,false
"En el sur de Filadelfia, la campaña de Kamala Harris “está pagando a la gente $700 por semana para viajar y asistir a todos sus eventos”.",false
Hurricane Helene was the product of intentional weather modification.,pants-fire
Video shows footage of Hurricane Helene,false
Florida’s Amendment 3 is “the monopoly amendment.”,false
“El Proyecto 2025 quiere deshacerse de la NOAA” y del Servicio Nacional de Meteorología.,half-true
"Vice President Kamala Harris responded, “Next question please,” when asked about the economy during an Aug. 29 CNN interview.",pants-fire
Melania Trump “was an escort.”,false
“Serena Williams reportedly passes away following tragic car crash in Texas.”,pants-fire
“Elon Musk silences Taylor Swift: Shocking ban wipes out 1 million followers and costs her a staggering $72 million!”,false
“Project 2025 wants to get rid of NOAA” and the National Weather Service.,half-true
"“Even before the pandemic, (Donald Trump) lost manufacturing jobs, by most people’s estimates at least 200,000.”",barely-true
The government is arming “illegal immigrants.”,false
"Haitians are responsible for the disappearance of 16 cats in Bangor, Maine.",pants-fire
Photos show a toddler “saved” by Deputy Tyler Cooper.,false
"Says Donald Trump said, “Women are miserable — not sexy, not safe.”",false
“Taylor Swift faces a 10-game NFL ban following controversial political involvement.”,false
"“Communicable diseases like HIV and TB (tuberculosis) have skyrocketed” after Haitian migrants came to Springfield, Ohio.",barely-true
"The Inflation Reduction Act, which Rep. Elissa Slotkin supported, “drove inflation higher.”",false
Image of people boarding up a window shows Michigan election officials are “preparing to steal this election”,false
"“MAGA Republicans like Kari Lake support Project 2025, which would raise the retirement age for 73% of Arizonans.”",barely-true
"Nevada Sen. Jacky Rosen said the Biden administration did a ""tremendous job"" on the U.S. military’s Afghanistan withdrawal.",barely-true
"In South Philadelphia, people are “getting paid $700 a week to go to wherever Kamala’s campaign tells them to go to.”",false
"Bill Gates dijo que ""estamos tomando cosas que son ya sabes organismos genéticamente modificados y los estamos inyectando en los brazos de niños pequeños"" en el contexto de las vacunas.",false
"Photo shows missing couple Raymond Peterson and his wife, Sophie.",false
“Oprah is a sex trafficker. She’s been caught and now has to be escorted around” by U.S. marshals,false
Says John Fetterman said he’s “voting for Trump.”,false
"“Taylor Swift’s concert attendance drops after Harris endorsement: ‘No Fans, just empty seats and echoes.’”",false
Jon Tester “supported slashing Social Security benefits”,false
"Florida ""put Tom Walz instead of Tim Walz"" on its ballots.",half-true
"“Donald Trump added more to the national debt than any other president, ever.”",half-true
"“Two years ago, Bob Casey promised us his vote will reduce inflation. ... Casey’s vote for reckless spending” made inflation worse.",barely-true
Video shows Vice President Kamala Harris “hammered.”,pants-fire
Travis Kelce endorsed Kamala Harris.,false
"""Profesores de la Universidad de Howard confirman: 'Kamala fue la peor estudiante de la historia'"".",pants-fire
Video shows Vice President Kamala Harris using a teleprompter.,false
“Sam Brown publicly supported forcing massive cuts to Social Security and Medicare and was caught on tape saying he admires the plan to phase out Social Security and Medicare in five years.”,barely-true
"Tim Walz said ""we can't afford four more years"" of Kamala Harris.",false
“The last union member on a national ticket (was) Ronald Reagan.”,false
Photo shows a toilet after “some Hezbollah operative blew up.”,false
“The Montana Secretary of State left Kamala Harris off the ballot.”,half-true
“A staffer reveals that Kamala Harris doesn’t actually own a gun.”,pants-fire
"When Haitians go to school in Springfield, Ohio, they “take the place of our children in school” and “each one will have a private interpreter.""",false
"In Springfield, Ohio, “murders are up by 81%.”",barely-true
"“400,000 workers are now in a union that were not in a union when (Biden) became president.”",mostly-true
"“Unlike other amendments, Amendment 4 has no definitions. … Without definitions these words can mean almost anything.”",barely-true
Sen. JD Vance admitted he has a ‘rent-a-dog’ from the Trump campaign to make him “seem like a dog person.”,false
First lady Jill Biden led a Cabinet meeting for President Joe Biden and her signature appears on presidential stationery.,false
Video claims to show Donald Trump in an interview with Diddy,pants-fire
“iPhones exploding in Lebanon blowing up random people.”,false
“Attorney General Merrick Garland just vetoed charging Ryan Routh with attempted assassination” of Donald Trump.,false
"""Taylor Swift unexpectedly lost a $125 million brand contract after a massive advertising campaign” endorsing Vice President Kamala Harris.",false
“Portugal lanza monedas de 7 euros para honrar al legendario futbolista Cristiano Ronaldo”.,false
Former President Donald Trump “started out with $400 million on a silver platter and then filed for bankruptcy six times.”,half-true
"Ryan Routh's Instagram bio says he is a ""proud LGBTQ+ member""",false
“Chiefs' Coach Andy Reid criticizes Taylor Swift: ‘You’re not a good role model.’”,false
"“Kansas City Chiefs CEO bans Taylor Swift from attending games, calling her the team’s ‘biggest distraction.’”",false
"Former President Donald Trump could have destroyed the Affordable Care Act, but “he chose to build upon (it).""",false
“Tim Sheehy told us his health care plan: ‘We need to return health care to pure privatization.’ That would eliminate Medicare.”,barely-true
Says Colin Kaepernick said he “will go to Russia if not properly respected in the United States.”,false
Image shows “P Diddy with Kamala Harris.”,false
"“If you make less than $100,000, Trump is about to raise your taxes. Currently, you’re taxed at 10% and then 12%. He would raise that to a flat rate of 15%.”",false
Vice President Kamala Harris’ college professors disparaged her as their “worst student.”,pants-fire
Photo shows Kamala Harris posing beside Sean “Diddy” Combs.,false
